Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
retinol-caffeine-anti-wrinkle-face-cream-d6o1nmgd172s7386h0ag,Retinol Caffeine Anti Wrinkle Face Cream,"<p>Product Name -&amp;nbsp;Retinol Caffeine Anti Wrinkle Face Cream&amp;nbsp;Package Contain -&amp;nbsp;Pack of 1Product Type : CreamSkin Type - All Skin TypeSize - 100gramLBH - 20*15*10Weight - 100 grams</p>
",16182,,BB Cream & CC Cream,"",true,color,1 Pcs,,size,1 Pcs,,,,,DS104463,0.0,shopify,deny,manual,199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-3aa0d1e1-6a95-45b3-b6be-893b1401b6ed.webp?v=1780815494,1,"",false,,,,kg,,150.00,active
retinol-caffeine-anti-wrinkle-face-cream-d6o1nmgd172s7386h0ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-76a21764-deda-4ed3-96b4-5783257d2ba1.webp?v=1780815493,2,"",,,,,,,,
retinol-caffeine-anti-wrinkle-face-cream-d6o1nmgd172s7386h0ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-234c22f5-59c1-4dfc-ac32-b364f39c0803.webp?v=1780815494,3,"",,,,,,,,
retinol-caffeine-anti-wrinkle-face-cream-d6o1nmgd172s7386h0ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-2fa8bd82-c42f-4d02-90e4-b4ddec1d5fc6.webp?v=1780815493,4,"",,,,,,,,
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,Combo of 4 Men's Stretchable Cotton Shorts,"<p>Product Name: Combo of 4 Men's Stretchable Cotton Shorts Package Contains: It has 4 Shorts Fabric: Cotton Polyester Color: Multicolor Pattern: Solid Fit: Regular Length (in Inches): 18 Occasion: Casual Combo: Pack of 4 Ideal For: Men</p>
",34751,,Mens Shorts,"",true,color,M,,size,M,,,,,DS105384,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-9cfe9ff9-1ae6-46ed-8c32-97d0aa53bcc3.webp?v=1780815218,1,"",false,,,,kg,,514.00,active
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,,,,,,,,,L,,,L,,,,,DS105385,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-e36d1f5e-70b4-4eb6-8ccc-3c3cd5e981f5.webp?v=1780815218,2,"",,,,,kg,,514.00,
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,,,,,,,,,XL,,,XL,,,,,DS105386,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-02d54dbf-33cb-4e17-9ce4-9a100bcca7bb.webp?v=1780815219,3,"",,,,,kg,,514.00,
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,,,,,,,,,XXL,,,XXL,,,,,DS105387,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-a76497b7-10e4-4f6a-a35b-0a04981ef00e.webp?v=1780815218,4,"",,,,,kg,,514.00,
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,,,,,,,,,XXXL,,,XXXL,,,,,DS105388,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,514.00,
combo-of-4-men-s-stretchable-cotton-shorts-d772baqe7j2s73cq6qag,,,,,,,,,XXXXL,,,XXXXL,,,,,DS105389,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,514.00,
men-s-cotton-casual-cargo-shorts-pack-of-3-d1lqmt9h2hbbpd7nc6v0,Men's Cotton Casual Cargo Shorts Pack of 3,"<p>Product Name: Men's Cotton Casual Cargo Shorts Pack of 3 Package Contains: It has 3 Shorts Fabric: CottonColor: Multicolor Pattern: SolidFit: Slim Occasion: Casual Combo: Pack of 3Ideal For: Men Weight: 450gm</p>
",25585,,Mens Shorts,"",true,size,S,,color,Multicolor,,,,,DS100712,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-a412871c-3d5a-4185-a4a5-c3a48be56e3f.webp?v=1780815204,1,"",false,,,,kg,,450.00,active
men-s-cotton-casual-cargo-shorts-pack-of-3-d1lqmt9h2hbbpd7nc6v0,,,,,,,,,M,,,Multicolor,,,,,DS100713,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-44b4f275-b759-4755-9054-6f0de5e69298.webp?v=1780815204,2,"",,,,,kg,,450.00,
men-s-cotton-casual-cargo-shorts-pack-of-3-d1lqmt9h2hbbpd7nc6v0,,,,,,,,,L,,,Multicolor,,,,,DS100714,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-ee7bab20-a907-4cbf-850f-0343d674b4e4.webp?v=1780815204,3,"",,,,,kg,,450.00,
men-s-cotton-casual-cargo-shorts-pack-of-3-d1lqmt9h2hbbpd7nc6v0,,,,,,,,,XL,,,Multicolor,,,,,DS100715,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
men-s-cotton-casual-cargo-shorts-pack-of-3-d1lqmt9h2hbbpd7nc6v0,,,,,,,,,XXL,,,Multicolor,,,,,DS100716,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
combo-of-4-men-s-stretchable-cotton-shorts-d1odr4860f6p1guttq3g,Combo of 4 Men's Stretchable Cotton Shorts,"<p>Product Name: Combo of 4 Men's Stretchable Cotton Shorts Package Contains: It has 4 Shorts Fabric: Cotton Polyester Color: Multicolor Pattern: Solid Fit: Regular Length (in Inches): 18 Occasion: Casual Combo: Pack of 4 Ideal For: Men Weight: 300</p>
",25976,,Mens Shorts,"",true,color,Multicolor,,size,M,,,,,DS100841,0.0,shopify,deny,manual,999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-74277653-0d00-41af-b0a6-b1f814cdfbb2.webp?v=1780815193,1,"",false,,,,kg,,450.00,active
combo-of-4-men-s-stretchable-cotton-shorts-d1odr4860f6p1guttq3g,,,,,,,,,Multicolor,,,L,,,,,DS100842,0.0,shopify,deny,manual,999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-16edd7e7-4fe0-4c02-8d77-48f8386ae9d0.webp?v=1780815193,2,"",,,,,kg,,450.00,
combo-of-4-men-s-stretchable-cotton-shorts-d1odr4860f6p1guttq3g,,,,,,,,,Multicolor,,,XL,,,,,DS100843,0.0,shopify,deny,manual,999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-af3bd4d4-4ffe-47ec-9da5-67b2c0fe669a.webp?v=1780815193,3,"",,,,,kg,,450.00,
combo-of-4-men-s-stretchable-cotton-shorts-d1odr4860f6p1guttq3g,,,,,,,,,Multicolor,,,XXL,,,,,DS100844,0.0,shopify,deny,manual,999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-a8c390d6-5b53-42ba-a88a-ac118800cfb5.webp?v=1780815193,4,"",,,,,kg,,450.00,
combo-of-4-men-s-stretchable-cotton-shorts-d1odr4860f6p1guttq3g,,,,,,,,,Multicolor,,,XXXL,,,,,DS100845,0.0,shopify,deny,manual,999.00,,true,true,,,,,,,,,,,,,kg,,450.00,
men-s-cotton-casual-cargo-shorts-pack-of-1-d843hoa7evic73bhnnhg,Men's Cotton Casual Cargo Shorts Pack of 1,"<p>Product Name: Men's Cotton Casual Cargo Shorts Pack of 1 Package Contains: It has 1 Shorts Fabric: CottonColor: Multicolor Pattern: SolidFit: Slim Occasion: Casual Combo: Pack of 1 Ideal For: Men Weight: 350gm</p>
",34751,,Mens Shorts,"",true,color,S,,size,S,,,,,DS106103,0.0,shopify,deny,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-f169ffd4-ebfb-4b0e-8596-e46bc4c66923.webp?v=1780815184,1,"",false,,,,kg,,225.00,active
men-s-cotton-casual-cargo-shorts-pack-of-1-d843hoa7evic73bhnnhg,,,,,,,,,M,,,M,,,,,DS106104,0.0,shopify,deny,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-94362770-ccd8-49d2-b85d-86a374ecbcb4.webp?v=1780815183,2,"",,,,,kg,,225.00,
men-s-cotton-casual-cargo-shorts-pack-of-1-d843hoa7evic73bhnnhg,,,,,,,,,L,,,L,,,,,DS106105,0.0,shopify,deny,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-f0d5ff3e-9a18-4d0c-b8b9-280ee630fe51.webp?v=1780815182,3,"",,,,,kg,,225.00,
men-s-cotton-casual-cargo-shorts-pack-of-1-d843hoa7evic73bhnnhg,,,,,,,,,XL,,,XL,,,,,DS106106,0.0,shopify,deny,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-ee67533c-c12e-4f66-bd84-a5f3344bf2c1.webp?v=1780815184,4,"",,,,,kg,,225.00,
men-s-cotton-casual-cargo-shorts-pack-of-1-d843hoa7evic73bhnnhg,,,,,,,,,XXL,,,XXL,,,,,DS106107,0.0,shopify,deny,manual,449.00,,true,true,,,,,,,,,,,,,kg,,225.00,
cotton-trouser-for-men-pack-of-3-d288ohi1iaqvkvp1e3gg,Cotton Trouser for Men (Pack of -3),"<p>Cotton Trouser for Men (Pack of -3)</p>
",25976,,Boys Pants,"",true,color,Black,,size,28,,,,,DS101804,0.0,shopify,deny,manual,1499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-d8907f44-66b4-405b-a654-286fc26697f5.webp?v=1780815002,1,"",false,,,,kg,,690.00,active
cotton-trouser-for-men-pack-of-3-d288ohi1iaqvkvp1e3gg,,,,,,,,,Black,,,30,,,,,DS101805,0.0,shopify,deny,manual,1499.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-trouser-for-men-pack-of-3-d288ohi1iaqvkvp1e3gg,,,,,,,,,Black,,,32,,,,,DS101806,0.0,shopify,deny,manual,1499.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-trouser-for-men-pack-of-3-d288ohi1iaqvkvp1e3gg,,,,,,,,,Black,,,34,,,,,DS101807,0.0,shopify,deny,manual,1499.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-trouser-for-men-pack-of-3-d288ohi1iaqvkvp1e3gg,,,,,,,,,Black,,,36,,,,,DS101808,0.0,shopify,deny,manual,1499.00,,true,true,,,,,,,,,,,,,kg,,690.00,
track-pants-for-men-trouser-pants-for-men-cv01rmmh8at3t853c7cg,Track Pants for Men | Trouser Pants for Men,"<p>Track Pants for Men | Trouser Pants for Men</p>
",18359,,Boys Trackpants & Joggers,"",true,color,Multicolor,,size,30,,,,,DS093346,0.0,shopify,deny,manual,849.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1740641745385-6.jpg?v=1780814990,1,"",false,,,,kg,,265.00,active
track-pants-for-men-trouser-pants-for-men-cv01rmmh8at3t853c7cg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1740641823016-6.jpg?v=1780814990,2,"",,,,,,,,
track-pants-for-men-trouser-pants-for-men-cv01rmmh8at3t853c7cg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1740642250951-6.jpg?v=1780814990,3,"",,,,,,,,
track-pants-for-men-trouser-pants-for-men-cv01rmmh8at3t853c7cg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1740642317349-5.jpg?v=1780814991,4,"",,,,,,,,
cotton-blend-trouser-for-men-pack-of-2-d1h46ttripo5nis2375g,Cotton Blend Trouser for Men Pack of 2,"<p>Cotton Blend Trouser for Men Pack of 2</p>
",13266,,Boys Pants,"",true,color,Black,,size,28,,,,,DS100637,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-536f617b-29a2-41b4-8da3-5951193dfe76.webp?v=1780814979,1,"",false,,,,kg,,520.00,active
cotton-blend-trouser-for-men-pack-of-2-d1h46ttripo5nis2375g,,,,,,,,,Black,,,30,,,,,DS100638,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,520.00,
cotton-blend-trouser-for-men-pack-of-2-d1h46ttripo5nis2375g,,,,,,,,,Black,,,32,,,,,DS100639,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,520.00,
cotton-blend-trouser-for-men-pack-of-2-d1h46ttripo5nis2375g,,,,,,,,,Black,,,34,,,,,DS100640,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,520.00,
cotton-blend-trouser-for-men-pack-of-2-d1h46ttripo5nis2375g,,,,,,,,,Black,,,36,,,,,DS100641,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,520.00,
cotton-blend-trouser-for-men-pack-of-3-d1mfp53ln5ebmk1mmsb0,Cotton Blend Trouser for Men Pack of 3,"<p>Cotton Blend Trouser for Men Pack of 3</p>
",2398,,Boys Pants,"",true,size,28,,color,Black,,,,,DS100727,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-fe08f7e2-4494-41ea-ae9f-7d7515420de4.webp?v=1780814968,1,"",false,,,,kg,,690.00,active
cotton-blend-trouser-for-men-pack-of-3-d1mfp53ln5ebmk1mmsb0,,,,,,,,,30,,,Black,,,,,DS100728,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-blend-trouser-for-men-pack-of-3-d1mfp53ln5ebmk1mmsb0,,,,,,,,,32,,,Black,,,,,DS100729,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-blend-trouser-for-men-pack-of-3-d1mfp53ln5ebmk1mmsb0,,,,,,,,,34,,,Black,,,,,DS100730,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-blend-trouser-for-men-pack-of-3-d1mfp53ln5ebmk1mmsb0,,,,,,,,,36,,,Black,,,,,DS100731,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,690.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,"Cotton Blend Trouser for Men (Cream, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Name: K.S Fashion Men's Solid Cream Trousers</p>
<p>Fabric: Cotton Blend</p>
<p>Pattern: Solid</p>
<p>Net Quantity (N): 1</p>
<p>We have a constant eye on what's trending in today's market and design accordingly. These formal trousers for men by K.S.BRAND can easily spruce up your formal look. Made from Polyester Blend fabric, these slim fit trousers are extremely comfortable to wear and are skin friendly.</p>
<p>K.S.BRAND formal trousers are designed keeping you in mind. With fits and styling that will make you stand apart and prices that will give you great value for your money. k.s.brand always considers comfort and style go hand in hand when it comes to dressing, that's why trousers in k.s.brand are crafted to give you the ideal wearing experience with the most reliable comfort.</p>
<p>The side slant pockets and back pockets allow you to comfortably place your palms inside them along with storing wallets and handkerchiefs.</p>
<p>The mid rise provides a modern look and the belt loops allow a customized fit when a belt is slipped through the loops.</p>
<p>The button and zip fly closure adds to its convenience.</p>
<p>Made from premium fabric for smooth and soft hand feel, and a special finish to retain shape after wash.</p>
<p>K.S.BRAND Trouser are simply impossible to say no to.</p>
<p>Sizes:</p>
<p>28, 30, 32, 34, 36, 38, 40</p>
<p>Country of Origin: India</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Material : Cotton Blend</li>
<li style=""margin: 2px 0;"">Colour : Cream</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Anya Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Quantity : 1</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13266,,Mens Trousers,"",true,size,28,,color,Cream,,,,,DS085041,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-1fa356d6-2610-493d-8182-c67ae1ea3ca3.webp?v=1780814955,1,"",false,,,,kg,,446.00,active
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,30,,,Cream,,,,,DS085026,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-d6834edb-cb86-4854-bafd-2ca6008adf2c.webp?v=1780814955,2,"",,,,,kg,,446.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,32,,,Cream,,,,,DS085023,0.0,shopify,deny,manual,914.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-939afcbd-5adb-4ea6-a6ca-0f92a6740a87.webp?v=1780814955,3,"",,,,,kg,,461.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,34,,,Cream,,,,,DS085022,0.0,shopify,deny,manual,914.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-45812bf6-7336-4087-bd45-3a152d26017e.webp?v=1780814956,4,"",,,,,kg,,461.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,36,,,Cream,,,,,DS085032,0.0,shopify,deny,manual,899.00,,true,true,,,,,,,,,,,,,kg,,446.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,38,,,Cream,,,,,DS084255,0.0,shopify,deny,manual,869.00,,true,true,,,,,,,,,,,,,kg,,416.00,
cotton-blend-trouser-for-men-cream-28-cpshas9bgdj7apc24tbg,,,,,,,,,40,,,Cream,,,,,DS085029,0.0,shopify,deny,manual,899.00,,true,true,,,,,,,,,,,,,kg,,446.00,
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,"Cotton Blend Trouser for Men (Grey, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Name: K.S Fashion Men's Solid Grey Trousers</p>
<p>Fabric: Cotton Blend</p>
<p>Pattern: Solid</p>
<p>Net Quantity (N): 1</p>
<p>We have a constant eye on what's trending in today's market and design accordingly. These formal trousers for men by K.S.BRAND can easily spruce up your formal look. Made from Polyester Blend fabric, these slim fit trousers are extremely comfortable to wear and are skin friendly.</p>
<p>K.S.BRAND formal trousers are designed keeping you in mind. With fits and styling that will make you stand apart and prices that will give you great value for your money. k.s.brand always considers comfort and style go hand in hand when it comes to dressing, that's why trousers in k.s.brand are crafted to give you the ideal wearing experience with the most reliable comfort.</p>
<p>The side slant pockets and back pockets allow you to comfortably place your palms inside them along with storing wallets and handkerchiefs.</p>
<p>The mid rise provides a modern look and the belt loops allow a customized fit when a belt is slipped through the loops.</p>
<p>The button and zip fly closure adds to its convenience.</p>
<p>Made from premium fabric for smooth and soft hand feel, and a special finish to retain shape after wash.</p>
<p>K.S.BRAND Trouser are simply impossible to say no to.</p>
<p>Sizes:</p>
<p>28 (Waist Size: 28 in, Length Size: 42 in)</p>
<p>30 (Waist Size: 30 in, Length Size: 42 in)</p>
<p>32 (Waist Size: 32 in, Length Size: 42 in)</p>
<p>34 (Waist Size: 34 in, Length Size: 42 in)</p>
<p>36 (Waist Size: 36 in, Length Size: 40 in)</p>
<p>38 (Waist Size: 38 in, Length Size: 40 in)</p>
<p>40 (Waist Size: 40 in, Length Size: 38 in)</p>
<p>Country of Origin: India</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Material : Cotton Blend</li>
<li style=""margin: 2px 0;"">Colour : Grey</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Anya Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Quantity : 1</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13266,,Mens Trousers,"",true,color,Grey,,size,28,,,,,DS084256,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-c51c70e4-deef-4810-99c5-9a1237489b91.webp?v=1780814945,1,"",false,,,,kg,,416.00,active
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,30,,,,,DS085019,0.0,shopify,deny,manual,929.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-96ae92d3-4719-44ec-9f94-6b808c5016b6.webp?v=1780814944,2,"",,,,,kg,,446.00,
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,32,,,,,DS085021,0.0,shopify,deny,manual,944.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-568580dc-2297-4a70-8ce7-003f025ab321.webp?v=1780814945,3,"",,,,,kg,,461.00,
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,34,,,,,DS085042,0.0,shopify,deny,manual,929.00,,true,true,,,,,,,,,,,,,kg,,446.00,
